"#",PROG CODE,INSTITUTION NAME,PROGRAMME NAME,2015 CUTOFF,2016 CUTOFF,2017 CUTOFF,2018 CUTOFF,2019 CUTOFF,2020 CUTOFF,2021 CUTOFF
BACHELOR OF ARTS,,,,,,,,,,
BACHELOR OF SCIENCE(AEROSPACE ENGINEERING),,,,,,,,,,
1,1111573,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE(AEROSPACE ENGINEERING),43.141,41.592,41.421,41.462,42.035,39.12,37.992
BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY),,,,,,,,,,
1,1087574,KISII UNIVERSITY,BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY),29.428,22.707,-,23.402,24.174,16.791,17.459
BACHELOR OF SCIENCE (NATURAL PRODUCTS),,,,,,,,,,
1,1087575,KISII UNIVERSITY,BACHELOR OF SCIENCE (NATURAL PRODUCTS),23,-,-,-,24.735,-,-
BACHELOR OF SCIENCE (PETROLEUM CHEMISTRY),,,,,,,,,,
1,1087576,KISII UNIVERSITY,BACHELOR OF SCIENCE (PETROLEUM CHEMISTRY),33.964,-,25.684,26.769,27.467,16.9,16.787
BACHELOR OF ARTS (TRANSLATION AND INTERPRETATION),,,,,,,,,,
1,1087577,KISII UNIVERSITY,BACHELOR OF ARTS (TRANSLATION AND INTERPRETATION),23,25.912,-,-,-,-,-
2,1107577,ST PAULS UNIVERSITY,BACHELOR OF ARTS IN TRANSLATION STUDIES,29.894,29.93,-,-,23.955,24.981,22.926
BACHELOR OF SCIENCE IN GEOLOGICAL SCIENCES AND TECHNOLOGY,,,,,,,,,,
1,1173578,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN GEOLOGICAL SCIENCES AND TECHNOLOGY,-,24.96,-,-,-,-,-
BACHELOR OF SCIENCE (GEOPHYSICS AND MINERALOGY),,,,,,,,,,
1,1087579,KISII UNIVERSITY,BACHELOR OF SCIENCE (GEOPHYSICS AND MINERALOGY),29.574,22.741,-,25.133,24.607,17.674,17.802
BACHELOR OF SCIENCE (MEDICAL BIOCHEMISTRY),,,,,,,,,,
1,1249580,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE (MEDICAL BIOCHEMISTRY),34.385,35.364,26.188,31.443,32.422,32.727,31.461
2,1279580,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN MEDICAL BIOCHEMISTRY,-,-,-,-,-,-,27.763
BACHELOR OF ARTS (PEACE AND CONFLICT STUDIES),,,,,,,,,,
1,1078581,AFRICA NAZARENE UNIVERSITY,BACHELOR OF ARTS (PEACE AND CONFLICT STUDIES),23,-,-,-,-,-,-
2,1087581,KISII UNIVERSITY,BACHELOR OF ARTS (PEACE AND CONFLICT STUDIES),23,26.772,-,26.149,-,-,-
3,1176581,LAIKIPIA UNIVERSITY,BACHELOR OF ARTS (PEACE AND CONFLICT STUDIES),23,-,-,25.204,24.378,24.811,22.926
4,1118581,UNIVERSITY OF KABIANGA,BACHELOR OF ARTS (HUMAN RIGHTS),-,-,-,30.332,24.8,25.235,22.926
BACHELOR OF SCIENCE (UTILIZATION & SUSTAINABILITY OF ARID LANDS (USAL)),,,,,,,,,,
1,1176582,LAIKIPIA UNIVERSITY,BACHELOR OF SCIENCE (UTILIZATION & SUSTAINABILITY OF ARID LANDS (USAL)),23,25.859,-,-,-,16.791,17.459
BACHELOR OF ARTS (ENGLISH & COMMUNICATION),,,,,,,,,,
1,1117583,PWANI UNIVERSITY,BACHELOR OF ARTS (ENGLISH & COMMUNICATION),33.101,26.152,-,-,-,-,-
2,1176583,LAIKIPIA UNIVERSITY,BACHELOR OF ARTS (ENGLISH & COMMUNICATION),30.763,26.154,-,25.514,25.39,25.437,22.926
BACHELOR OF SCIENCE IN MATHEMATICS AND FINANCE,,,,,,,,,,
1,1063584,TECHNICAL UNIVERSITY OF MOMBASA,BACHELOR OF SCIENCE IN MATHEMATICS AND FINANCE,34.145,28.152,29.39,27.708,26.9,20.048,20.1
"BACHELOR OF ARTS (PHILOSOPHY, WITH IT)",,,,,,,,,,
1,1229585,MASENO UNIVERSITY,"BACHELOR OF ARTS (PHILOSOPHY, WITH IT)",23,26.269,25.937,24.657,24.215,24.81,22.926
2,1117585,PWANI UNIVERSITY,BACHELOR OF ARTS (PHILOSOPHY),23,26.913,-,26.531,24.356,24.943,22.926
"BACHELOR OF ARTS (BUSINESS STUDIES, WITH IT)",,,,,,,,,,
1,1229586,MASENO UNIVERSITY,"BACHELOR OF ARTS (BUSINESS STUDIES, WITH IT)",31.541,23.977,25.75,24.155,-,-,-
2,1515586,TOM MBOYA UNIVERSITY COLLEGE,"BACHELOR OF ARTS (BUSINESS STUDIES, WITH IT)",-,26.447,-,25.975,24.202,22.361,22.544
BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),,,,,,,,,,
1,1093187,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),30.515,21.278,-,24.737,24.655,16.791,17.459
2,1192187,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),27.253,21.157,-,24.063,-,23.144,17.459
3,1263187,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (AGRIBUSINESS MANAGEMENT),39.36,30.441,28.532,25.046,25.258,16.791,22.692
4,1073587,RONGO UNIVERSITY,BACHELOR OF SCIENCE (AGRIBUSINESS),28.446,21.546,-,23.321,23.816,16.791,17.459
5,1181587,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF SCIENCE (AGRIBUSINESS),29.086,26.668,-,30.646,23.767,16.791,17.459
"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT)",,,,,,,,,,
1,1082588,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT)",34.306,25.235,28.682,25.232,23.86,20.048,20.1
2,1229588,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT)",38.429,28.517,30.469,28.056,27.229,25.022,20.1
3,1470588,KAIMOSI FRIENDS UNIVERSITY COLLEGE,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT)",23,24.812,-,24.545,23.794,20.048,20.1
4,1515588,TOM MBOYA UNIVERSITY COLLEGE,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT)",-,26.399,-,23.337,23.616,20.048,20.1
5,1079588,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE (MATHEMATICS AND ECONOMICS),-,-,-,24.85,23.239,20.048,20.1
6,1246588,MURANGA UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE (MATHEMATICS AND ECONOMICS),33.662,26.354,23.962,24.596,22.001,20.048,20.1
7,1061588,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ECONOMICS AND MATHEMATICS,29.242,25.068,24.232,22.983,23.697,20.048,20.1
8,1105588,CHUKA UNIVERSITY,BACHELOR OF ARTS IN MATHEMATICS AND ECONOMICS,-,-,-,24.321,23.294,20.048,20.1
BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS),,,,,,,,,,
1,1114590,UNIVERSITY OF ELDORET,BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS),23,24.107,-,-,-,-,-
2,1229590,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (CLIMATE CHANGE AND DEVELOPMENT, WITH IT)",23,21.636,-,28.935,-,-,-
3,1082590,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CLIMATE CHANGE ADAPTATION AND SUSTAINABLE DEVELOPMENT),-,-,-,28.042,-,16.791,17.459
4,1166590,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE IN CLIMATE CHANGE AND AGROFORESTRY,-,-,-,-,-,16.791,17.459
"BACHELOR OF SCIENCE (MEDICAL BIOTECHNOLOGY, WITH IT)",,,,,,,,,,
1,1229591,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (MEDICAL BIOTECHNOLOGY, WITH IT)",36.898,31.123,26.714,28.836,25.185,27.737,26.516
2,1079591,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN MEDICAL BIOTECHNOLOGY,-,-,-,25.63,25.86,27.385,17.459
3,1082591,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE IN MEDICAL BIOTECHNOLOGY,37.003,22.868,-,28.117,24.364,27.45,17.459
"BACHELOR OF SCIENCE (PHARMACEUTICAL SCIENCES, WITH IT)",,,,,,,,,,
1,1229592,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (PHARMACEUTICAL SCIENCES, WITH IT)",38.066,-,-,-,-,-,-
"BACHELOR OF SCIENCE (AGRONOMY, WITH IT)",,,,,,,,,,
1,1229593,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (AGRONOMY, WITH IT)",27.51,22.763,-,26.935,33.669,16.791,17.459
2,1515593,TOM MBOYA UNIVERSITY COLLEGE,"BACHELOR OF SCIENCE (AGRONOMY, WITH IT)",-,-,-,25.715,26.789,16.791,17.459
BACHELOR OF SCIENCE (AGRICULTURAL BIOTECHNOLOGY),,,,,,,,,,
1,1093594,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (AGRICULTURAL BIOTECHNOLOGY),-,24.852,-,33.991,-,-,-
2,1114594,UNIVERSITY OF ELDORET,BACHELOR OF SCIENCE (AGRICULTURAL BIOTECHNOLOGY),33.015,23.031,-,-,-,-,17.459
3,1253594,MOI UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL BIOTECHNOLOGY),36.078,28.661,28.468,25.413,25.543,16.791,17.459
4,1108594,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURE & BIOTECHNOLOGY),27.416,22.644,-,27.32,24.905,16.791,17.459
5,1082594,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (AGRICULTURE AND BIOTECHNOLOGY),33.22,21.963,-,24.708,28.137,16.791,17.459
BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE,,,,,,,,,,
1,1082595,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE,23,25.478,-,25.422,24.74,24.893,22.926
BACHELOR OF SCIENCE (SUGAR TECHNOLOGY),,,,,,,,,,
1,1082596,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (SUGAR TECHNOLOGY),-,24.599,-,-,-,-,-
BACHELOR OF SCIENCE (OPTOMETRY AND VISION SCIENCES),,,,,,,,,,
1,1082597,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (OPTOMETRY AND VISION SCIENCES),39.604,34.789,-,35.537,38.346,38.119,38.005
2,1470597,KAIMOSI FRIENDS UNIVERSITY COLLEGE,BACHELOR OF SCIENCE (OPTOMETRY AND VISION SCIENCES),-,-,-,-,-,-,27.294
"BACHELOR OF ARTS (PENOLOGY, CORRECTION AND ADMINISTRATION)",,,,,,,,,,
1,1253598,MOI UNIVERSITY,"BACHELOR OF ARTS (PENOLOGY, CORRECTION AND ADMINISTRATION)",23,26.648,25.449,27.942,28.844,29.404,27.145
2,1700598,BOMET UNIVERSITY COLLEGE,"BACHELOR OF ARTS (PENOLOGY, CORRECTION AND ADMINISTRATION)",-,-,-,-,-,25.203,22.926
BACHELOR OF ENGINEERING (CHEMICAL AND PROCESS ENGINEERING),,,,,,,,,,
1,1253599,MOI UNIVERSITY,BACHELOR OF ENGINEERING (CHEMICAL AND PROCESS ENGINEERING),40.771,41.49,37.927,38.589,38.627,36.341,28.908
2,1112599,TECHNICAL UNIVERSITY OF KENYA,BACHELOR OF ENGINEERING (CHEMICAL ENGINEERING),40.144,40.302,39.742,39.787,40.946,39.053,37.372
3,1173599,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF ENGINEERING (CHEMICAL ENGINEERING),-,35.643,36.524,37.944,37.952,36.326,28.815
BACHELOR OF ENGINEERING (INDUSTRIAL AND TEXTILE ENGINEERING),,,,,,,,,,
1,1253600,MOI UNIVERSITY,BACHELOR OF ENGINEERING (INDUSTRIAL AND TEXTILE ENGINEERING),37.603,31.195,30.29,29.907,29.688,16.9,16.787
BACHELOR OF ARTS IN ENGLISH LANGUAGE,,,,,,,,,,
1,1181602,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF ARTS IN ENGLISH LANGUAGE,23,30.537,-,-,-,-,-
BACHELOR OF SCIENCE IN FOOD SCIENCE AND PROCESSING,,,,,,,,,,
1,1279603,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN FOOD SCIENCE AND PROCESSING,27.042,20.98,-,30.649,27.757,16.791,17.459
2,1240603,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (FOOD SCIENCE AND MANAGEMENT),-,20.998,-,25.897,32.126,16.791,17.459
BACHELOR OF ARTS IN MASS MEDIA AND COMMUNICATION,,,,,,,,,,
1,1279604,MOUNT KENYA UNIVERSITY,BACHELOR OF ARTS IN MASS MEDIA AND COMMUNICATION,31.227,26.656,-,27.445,29.88,31.249,31.829
"BACHELOR OF ARTS (SOCIOLOGY AND ANTHROPOLOGY, WITH IT)",,,,,,,,,,
1,1229606,MASENO UNIVERSITY,"BACHELOR OF ARTS (SOCIOLOGY AND ANTHROPOLOGY, WITH IT)",23,26.628,25.526,25.111,24.722,24.841,22.926
2,1515606,TOM MBOYA UNIVERSITY COLLEGE,"BACHELOR OF ARTS (SOCIOLOGY AND ANTHROPOLOGY, WITH IT)",-,27.677,-,25.095,25.097,24.999,22.926
"BACHELOR OF SCIENCE (MATHEMATICS & BUSINESS STUDIES, WITH IT)",,,,,,,,,,
1,1229609,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (MATHEMATICS & BUSINESS STUDIES, WITH IT)",36.071,25.089,27.008,24.425,25.687,20.048,20.1
2,1515609,TOM MBOYA UNIVERSITY COLLEGE,"BACHELOR OF SCIENCE (MATHEMATICS & BUSINESS STUDIES, WITH IT)",-,27.611,-,25.04,25.47,20.048,20.1
BACHELOR OF CO-OPERATIVE BUSINESS,,,,,,,,,,
1,1080610,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF CO-OPERATIVE BUSINESS,31.29,25.74,-,24.87,24.944,22.361,22.544
BACHELOR OF SCIENCE (CONSERVATION BIOLOGY),,,,,,,,,,
1,1087611,KISII UNIVERSITY,BACHELOR OF SCIENCE (CONSERVATION BIOLOGY),28.967,-,-,-,27.285,-,-
2,1111611,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (CONSERVATION BIOLOGY),32.061,23.235,37.282,28.913,25.962,16.791,17.459
3,1117611,PWANI UNIVERSITY,BACHELOR OF SCIENCE (CONSERVATION BIOLOGY),-,-,-,-,25.035,-,-
BACHELOR OF MANAGEMENT INFORMATION SYSTEMS,,,,,,,,,,
1,1061612,KABARAK UNIVERSITY,BACHELOR OF MANAGEMENT INFORMATION SYSTEMS,23,28.137,26.253,25.627,26.817,25.258,22.544
2,1229612,MASENO UNIVERSITY,BACHELOR OF SCIENCE (INFORMATION SYSTEMS),-,-,-,25.246,24.33,22.361,22.544
BACHELOR OF SCIENCE IN COMPUTING AND INFORMATION SYSTEMS,,,,,,,,,,
1,1107614,ST PAULS UNIVERSITY,BACHELOR OF SCIENCE IN COMPUTING AND INFORMATION SYSTEMS,23,25.549,-,24.006,23.717,19.481,19.223
BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS AND RURAL DEVELOPMENT),,,,,,,,,,
1,1249615,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE (AGRICULTURAL ECONOMICS AND RURAL DEVELOPMENT),36.633,31.725,34.589,25.655,24.978,16.791,25.843
BACHELOR OF ENGINEERING (CIVIL & STRUCTURAL ENGINEERING),,,,,,,,,,
1,1114616,UNIVERSITY OF ELDORET,BACHELOR OF ENGINEERING (CIVIL & STRUCTURAL ENGINEERING),41.426,39.43,38.174,39.194,39.832,38.908,37.275
2,1253616,MOI UNIVERSITY,BACHELOR OF ENGINEERING (CIVIL AND STRUCTURAL ENGINEERING),43.938,42.474,41.276,41.822,42.036,41.446,37.774
3,1082616,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (CIVIL AND STRUCTURAL ENGINEERING),42.457,38.658,38.79,39.87,39.879,39.584,36.497
BACHELOR OF ENGINEERING (ELECTRICAL AND ELECTRONIC ENGINEERING),,,,,,,,,,
1,1112617,TECHNICAL UNIVERSITY OF KENYA,BACHELOR OF ENGINEERING (ELECTRICAL AND ELECTRONIC ENGINEERING),41.486,41.576,41.125,41.963,42.457,40.958,39.67
2,1166617,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF ENGINEERING (ELECTRICAL AND ELECTRONICS ENGINEERING),-,-,-,-,-,16.9,-
3,1253617,MOI UNIVERSITY,BACHELOR OF ENGINEERING (ELECTRICAL AND ELECTRONICS ENGINEERING),43.752,42.354,40.588,41.426,41.293,40.734,32.034
BACHELOR OF SCIENCE  IN GEOMATICS AND GEOSPATIAL INFORMATION SYSTEMS,,,,,,,,,,
1,1173619,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE  IN GEOMATICS AND GEOSPATIAL INFORMATION SYSTEMS,40.398,35.471,33.952,32.051,32.709,33.045,31.247
2,1091619,TAITA TAVETA UNIVERSITY,BACHELOR OF SCIENCE IN GEOINFORMATICS,-,-,-,26.2,24.919,17.674,17.802
3,1249619,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE (GEOMATIC ENGINEERING),41.26,40.284,37.747,37.411,37.809,37.827,37.699
BACHELOR OF ARTS IN COMMUNICATION,,,,,,,,,,
1,1068620,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF ARTS IN COMMUNICATION,23,-,-,24.667,26.008,27.604,22.926
2,1107620,ST PAULS UNIVERSITY,BACHELOR OF ARTS IN COMMUNICATION,23,29.585,-,24.712,24.295,25.213,22.926
"BACHELOR OF ARTS (LANGUAGE AND COMMUNICATION, WITH IT)",,,,,,,,,,
1,1229621,MASENO UNIVERSITY,"BACHELOR OF ARTS (LANGUAGE AND COMMUNICATION, WITH IT)",31.152,26.196,26.403,25.117,24.745,25.843,22.926
2,1073621,RONGO UNIVERSITY,"BACHELOR OF ARTS (LINGUISTICS, MEDIA AND COMMUNICATION)",23,26.311,-,25.388,25.399,25.195,22.926
3,1253621,MOI UNIVERSITY,"BACHELOR OF ARTS (LINGUISTICS, MEDIA AND COMMUNICATION)",33.21,24.504,24.964,24.483,26.489,27.899,22.926
4,1246621,MURANGA UNIVERSITY OF TECHNOLOGY,BACHELOR OF LINGUISTICS AND COMMUNICATION STUDIES,-,-,-,26.586,24.55,24.855,22.926
BACHELOR OF ARTS IN HISTORY & INTERNATIONAL STUDIES,,,,,,,,,,
1,1057622,EGERTON UNIVERSITY,BACHELOR OF ARTS IN HISTORY & INTERNATIONAL STUDIES,34.605,28.733,27.828,28.554,29.565,29.295,22.627
2,1117622,PWANI UNIVERSITY,BACHELOR OF ARTS IN HISTORY & INTERNATIONAL STUDIES,23,25.965,-,-,-,-,-
BACHELOR OF SCIENCE (FOOD PROCESSING),,,,,,,,,,
1,1082624,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (FOOD PROCESSING),35.155,-,-,29.371,-,-,-
BACHELOR OF SCIENCE (RENEWABLE ENERGY TECHNOLOGY AND MANAGEMENT),,,,,,,,,,
1,1053626,JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (RENEWABLE ENERGY TECHNOLOGY AND MANAGEMENT),23,32.987,-,25.319,30.309,16.9,16.787
BACHELOR OF SCIENCE (RENEWABLE ENERGY AND TECHNOLOGY),,,,,,,,,,
1,1082627,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (RENEWABLE ENERGY AND TECHNOLOGY),36.587,22.334,24.876,25.694,26.316,16.9,16.787
2,1164627,MULTIMEDIA UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN RENEWABLE ENERGY AND TECHNOLOGY,35.815,23.89,24.228,25.01,22.948,24.732,16.787
3,1570627,TURKANA UNIVERSITY COLLEGE,BACHELOR OF SCIENCE IN RENEWABLE ENERGY TECHNOLOGY,-,-,-,24.167,28.557,16.9,16.787
BACHELOR OF ARTS IN ISLAMIC STUDIES,,,,,,,,,,
1,1117630,PWANI UNIVERSITY,BACHELOR OF ARTS IN ISLAMIC STUDIES,-,-,-,25.639,26.818,20.991,19.956
2,1485630,UMMA UNIVERSITY,BACHELOR OF ARTS IN ISLAMIC STUDIES,23,25.328,-,26.325,25.058,20.991,28.796
BACHELOR OF SCIENCE IN MIDWIFERY,,,,,,,,,,
1,1082631,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE IN MIDWIFERY,-,-,-,-,-,-,-
BACHELOR OF EDUCATION (LIBRARY SCIENCE),,,,,,,,,,
1,1111633,KENYATTA UNIVERSITY,BACHELOR OF EDUCATION (LIBRARY SCIENCE),29.264,25.757,-,24.64,25.291,24.84,22.636
BACHELOR OF SCIENCE IN EPIDEMIOLOGY AND BIOSTATISTICS,,,,,,,,,,
1,1082637,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE IN EPIDEMIOLOGY AND BIOSTATISTICS,26.218,23.45,-,24.613,24.202,24.258,23.657
2,1079637,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN EPIDEMIOLOGY AND MEDICAL STATISTICS,-,-,-,-,-,24.469,17.459
BACHELOR OF SCIENCE (BIOSTATISTICS),,,,,,,,,,
1,1249638,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE (BIOSTATISTICS),35.484,23.604,28.377,24.959,25.953,25.093,26.32
BACHELOR OF SCIENCE (FOOD OPERATIONS MANAGEMENT),,,,,,,,,,
1,1114353,UNIVERSITY OF ELDORET,BACHELOR OF SCIENCE (FOOD OPERATIONS MANAGEMENT),-,21.55,-,-,-,-,-
2,1249639,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE (FOOD SERVICE AND HOSPITALITY MANAGEMENT),32.871,29.568,25.625,24.515,26.101,22.361,24.643
BACHELOR OF ARTS IN ISLAMIC SHARIA,,,,,,,,,,
1,1485642,UMMA UNIVERSITY,BACHELOR OF ARTS IN ISLAMIC SHARIA,23,28.497,-,28.053,26.108,20.991,25.383
2,3895642,RAF INTERNATIONAL UNIVERSITY,BACHELOR OF ARTS IN ISLAMIC SHARIA,-,-,-,-,-,20.991,19.956
BACHELOR OF HEALTH SERVICES MANAGEMENT,,,,,,,,,,
1,1111643,KENYATTA UNIVERSITY,BACHELOR OF HEALTH SERVICES MANAGEMENT,40.434,28.728,29.82,28.442,30.333,26.375,26.936
2,1240643,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF HEALTH SERVICES MANAGEMENT,37.462,-,-,-,-,-,-
BACHELOR OF DISASTER MANAGEMENT & INTERNATIONAL DIPLOMACY,,,,,,,,,,
1,1082644,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF DISASTER MANAGEMENT & INTERNATIONAL DIPLOMACY,30.357,26.352,-,24.583,24.658,25.671,22.926
2,1470644,KAIMOSI FRIENDS UNIVERSITY COLLEGE,BACHELOR OF DISASTER MANAGEMENT & INTERNATIONAL DIPLOMACY,23,27.627,-,26.781,25.12,25.166,22.926
"BACHELOR OF ARTS (ECONOMICS, WITH IT)",,,,,,,,,,
1,1229646,MASENO UNIVERSITY,"BACHELOR OF ARTS (ECONOMICS, WITH IT)",37.59,22.929,24.408,24.384,24.43,20.048,20.1
2,1515646,TOM MBOYA UNIVERSITY COLLEGE,"BACHELOR OF ARTS (ECONOMICS, WITH IT)",-,25.439,-,23.47,24.059,20.048,20.1
3,1073646,RONGO UNIVERSITY,BACHELOR OF ARTS (ECONOMICS),31.388,23.687,-,23.928,24.023,20.048,20.1
4,1114646,UNIVERSITY OF ELDORET,BACHELOR OF ARTS (ECONOMICS),35.697,25.154,24.227,26.117,26.864,20.048,20.1
5,1117646,PWANI UNIVERSITY,BACHELOR OF ARTS (ECONOMICS),37.199,24.93,24.755,25.335,24.159,20.048,20.1
6,1118646,UNIVERSITY OF KABIANGA,BACHELOR OF ARTS (ECONOMICS),34.72,25.252,-,24.117,24.246,20.048,20.1
7,1165646,MAASAI MARA UNIVERSITY,BACHELOR OF ARTS (ECONOMICS),-,-,-,-,-,-,-
8,1253646,MOI UNIVERSITY,BACHELOR OF ARTS (ECONOMICS),39.61,31.495,26.837,28.176,27.427,24.747,20.1
9,1600646,ALUPE UNIVERSITY COLLEGE,BACHELOR OF ARTS (ECONOMICS),-,27.024,-,-,-,20.048,20.1
10,1700646,BOMET UNIVERSITY COLLEGE,BACHELOR OF ARTS (ECONOMICS),-,-,-,24.285,24.262,20.048,20.1
11,1096646,GARISSA UNIVERSITY,BACHELOR OF ARTS IN ECONOMICS,23,24.489,-,23.749,24.289,20.048,20.1
12,1162146,DAYSTAR UNIVERSITY,BACHELOR OF ARTS IN ECONOMICS,31.192,33.762,34.457,32.387,34.364,23.311,20.1
13,1480146,CATHOLIC UNIVERSITY OF EAST AFRICA,BACHELOR OF ARTS IN ECONOMICS,-,-,-,-,-,-,20.1
14,1480646,CATHOLIC UNIVERSITY OF EAST AFRICA,BACHELOR OF ARTS IN ECONOMICS,28.86,24.772,-,24.803,22.131,20.048,20.1
15,1103646,KCA UNIVERSITY,BACHELOR OF ARTS IN ECONOMICS AND BUSINESS STUDIES,-,-,-,22.992,24.31,20.048,20.1
BACHELOR OF SCIENCE IN INTERNATIONAL BUSINESS MANAGEMENT,,,,,,,,,,
1,1058647,UNITED STATES INTERNATIONAL UNIVERSITY,BACHELOR OF SCIENCE IN INTERNATIONAL BUSINESS MANAGEMENT,29.785,-,-,-,-,-,-
2,1078647,AFRICA NAZARENE UNIVERSITY,BACHELOR OF SCIENCE IN INTERNATIONAL BUSINESS MANAGEMENT,-,26.279,-,24.476,27.348,27.034,25.372
3,1103647,KCA UNIVERSITY,BACHELOR OF SCIENCE IN INTERNATIONAL BUSINESS MANAGEMENT,-,-,-,24.678,23.694,22.361,22.544
BACHELOR OF SCIENCE IN APPLIED COMPUTER TECHNOLOGY,,,,,,,,,,
1,1058648,UNITED STATES INTERNATIONAL UNIVERSITY,BACHELOR OF SCIENCE IN APPLIED COMPUTER TECHNOLOGY,27.589,-,-,-,-,-,-
BACHELOR OF ARTS IN JOURNALISM,,,,,,,,,,
1,1058649,UNITED STATES INTERNATIONAL UNIVERSITY,BACHELOR OF ARTS IN JOURNALISM,31.735,-,-,-,-,-,-
2,1103649,KCA UNIVERSITY,BACHELOR OF ARTS IN JOURNALISM AND DIGITAL MEDIA,-,-,-,27.763,29.916,30.823,29.637
